45.049,-0.93197,0.59926,-1.5779,8.8847,0.41014,0.19859,0.86,-4.706
45.485,-0.92243,0.59689,-1.5731,8.9265,0.37161,-0.10206,0.86,-4.6665
45.928,-0.91273,0.61384,-1.5682,8.9573,0.33129,0.23404,0.86,-4.7199
46.359,-0.90323,0.6071,-1.5634,8.9768,0.32507,0.00042111,0.86,-4.733
46.795,-0.89366,0.61528,-1.5585,8.9945,0.3291,0.084019,0.86,-4.5667
47.226,-0.88416,0.61646,-1.5535,9.0131,0.36363,0.18372,0.86,-4.7217
47.652,-0.8748,0.61026,-1.5486,9.041,0.38193,0.24005,0.86,-4.7205
48.075,-0.86559,0.59934,-1.5438,9.0738,0.41416,-0.2476,0.86,-4.6821
48.51,-0.85613,0.62046,-1.5389,9.1151,0.39136,-0.021751,0.86,-4.662
48.937,-0.84675,0.62521,-1.5339,9.1498,0.41136,0.12235,0.86,-4.5547
49.357,-0.83751,0.61902,-1.529,9.1898,0.35019,0.012377,0.86,-4.6195
49.778,-0.8283,0.61951,-1.524,9.2126,0.40498,0.045973,0.86,-4.6648
50.196,-0.81917,0.6169,-1.5191,9.2503,0.36714,0.13453,0.86,-4.7377
50.609,-0.8102,0.60754,-1.5142,9.2773,0.33233,0.011945,0.86,-4.5757
51.025,-0.80125,0.60528,-1.5093,9.2946,0.33561,0.23301,0.86,-4.6046
51.431,-0.79257,0.58724,-1.5045,9.3126,0.34343,-0.075584,0.86,-4.7816
51.845,-0.78383,0.58966,-1.4998,9.3326,0.35552,-0.19119,0.86,-4.6892
52.261,-0.77504,0.59882,-1.4951,9.3558,0.37852,0.13792,0.86,-4.6759
52.665,-0.76651,0.58476,-1.4903,9.3851,0.39209,-0.17212,0.86,-4.7887
53.076,-0.75788,0.59113,-1.4856,9.4179,0.33406,-0.20404,0.86,-4.7594
53.487,-0.74924,0.5987,-1.4809,9.4345,0.38559,-0.0087336,0.86,-4.6612
53.889,-0.74075,0.59194,-1.4761,9.4651,0.41136,-0.013443,0.86,-4.5688
54.289,-0.73238,0.5845,-1.4714,9.5025,0.32497,0.042913,0.86,-4.5762
54.686,-0.72416,0.57245,-1.4668,9.516,0.3657,-0.085148,0.86,-4.6542
55.086,-0.71599,0.56845,-1.4622,9.5405,0.34725,0.22941,0.86,-4.7765
55.473,-0.70817,0.54263,-1.4578,9.5597,0.34434,0.034119,0.86,-4.7392
55.865,-0.70044,0.52928,-1.4535,9.578,0.38626,-0.23279,0.86,-4.644
56.264,-0.69264,0.53307,-1.4492,9.6077,0.39845,-0.019787,0.86,-4.6713
56.654,-0.68504,0.52171,-1.445,9.6404,0.40904,-0.002524,0.86,-4.6901
57.042,-0.6776,0.5085,-1.4409,9.6758,0.32393,-0.19832,0.86,-4.5801
57.435,-0.67015,0.50763,-1.4368,9.6876,0.31791,-0.040409,0.86,-4.7049
57.821,-0.66288,0.49559,-1.4328,9.6976,0.393,0.21774,0.86,-4.619
58.197,-0.65598,0.46523,-1.429,9.7282,0.32117,-0.11559,0.86,-4.7121
58.582,-0.64908,0.45707,-1.4253,9.7388,0.35509,-0.054359,0.86,-4.5945
58.964,-0.64234,0.44386,-1.4217,9.7586,0.33305,0.18183,0.86,-4.7186
59.337,-0.63595,0.41431,-1.4182,9.7722,0.4133,0.0069448,0.86,-4.6937
59.715,-0.62969,0.39603,-1.415,9.8077,0.4027,-0.098095,0.86,-4.664
60.094,-0.62352,0.38426,-1.4119,9.84,0.37121,-0.22612,0.86,-4.5732
60.477,-0.61738,0.38039,-1.4088,9.8635,0.32234,-0.1544,0.86,-4.7098
60.855,-0.61138,0.37136,-1.4058,9.8733,0.41031,-0.0083944,0.86,-4.5736
61.228,-0.6056,0.3516,-1.4029,9.9072,0.40929,-0.048043,0.86,-4.7513
61.602,-0.59999,0.3344,-1.4002,9.9406,0.4107,0.13906,0.86,-4.6452
61.968,-0.59471,0.30384,-1.3976,9.974,0.40206,0.022675,0.86,-4.7865
62.337,-0.5896,0.28106,-1.3953,10.005,0.36995,0.097953,0.86,-4.7269
62.702,-0.58477,0.25265,-1.3931,10.027,0.32571,-0.1997,0.86,-4.5876
63.077,-0.57995,0.24373,-1.3912,10.036,0.34955,-0.048739,0.86,-4.647
63.446,-0.57536,0.22428,-1.3893,10.052,0.36744,-0.090526,0.86,-4.6133
63.815,-0.57091,0.20721,-1.3876,10.073,0.4019,-0.23236,0.86,-4.6052
64.188,-0.56651,0.19935,-1.3859,10.103,0.36649,-0.22444,0.86,-4.6674
64.561,-0.56221,0.19068,-1.3844,10.123,0.36686,0.0025805,0.86,-4.7579
64.925,-0.5582,0.16645,-1.3829,10.143,0.36453,0.020438,0.86,-4.7455
65.288,-0.55441,0.14069,-1.3817,10.162,0.39485,0.0076572,0.86,-4.6949
65.651,-0.55085,0.11543,-1.3807,10.189,0.36825,0.17409,0.86,-4.5523
66.008,-0.54764,0.07836,-1.3799,10.209,0.34106,0.095833,0.86,-4.6474
66.368,-0.54468,0.046631,-1.3794,10.221,0.31568,-0.018591,0.86,-4.6777
66.731,-0.5419,0.022555,-1.3791,10.227,0.31961,0.067316,0.86,-4.7507
67.092,-0.5394,-0.0073523,-1.3791,10.233,0.37815,-0.040972,0.86,-4.7572
67.455,-0.53705,-0.030035,-1.3792,10.255,0.33255,0.081895,0.86,-4.7787
67.815,-0.53501,-0.06112,-1.3796,10.264,0.31915,-0.057341,0.86,-4.5926
68.179,-0.5331,-0.083237,-1.3802,10.27,0.34757,-0.14709,0.86,-4.5579
68.547,-0.53131,-0.099446,-1.3809,10.284,0.41247,0.18551,0.86,-4.7708
68.904,-0.52993,-0.13782,-1.3818,10.315,0.38756,0.22425,0.86,-4.5848
69.26,-0.5289,-0.17917,-1.3831,10.339,0.33839,0.2249,0.86,-4.638
69.616,-0.5282,-0.22037,-1.3847,10.35,0.32913,0.18868,0.86,-4.7264
69.974,-0.5278,-0.25882,-1.3866,10.357,0.40992,-0.0011957,0.86,-4.6245
70.339,-0.52754,-0.2845,-1.3888,10.387,0.35437,0.093581,0.86,-4.6745
70.702,-0.52757,-0.3164,-1.3912,10.402,0.40347,0.086473,0.86,-4.7435
71.066,-0.52784,-0.34753,-1.3939,10.43,0.39588,-0.2288,0.86,-4.7053
71.441,-0.5281,-0.35724,-1.3967,10.455,0.33513,0.13567,0.86,-4.6842
71.805,-0.52873,-0.39158,-1.3997,10.464,0.39994,-0.17293,0.86,-4.6084
72.18,-0.52936,-0.40499,-1.4029,10.49,0.32594,-0.08133,0.86,-4.5901
72.553,-0.53018,-0.4245,-1.4062,10.496,0.35954,0.18348,0.86,-4.5983
72.918,-0.53137,-0.46175,-1.4097,10.511,0.39867,-0.052829,0.86,-4.6165
73.293,-0.53264,-0.48268,-1.4135,10.537,0.38432,0.12589,0.86,-4.7431
73.663,-0.53422,-0.51522,-1.4175,10.558,0.34059,-0.13618,0.86,-4.7129
74.042,-0.53582,-0.52978,-1.4217,10.567,0.40273,-0.0076986,0.86,-4.7932
74.419,-0.53764,-0.55264,-1.426,10.594,0.33734,-0.16771,0.86,-4.5476
74.803,-0.53949,-0.5649,-1.4305,10.602,0.36137,0.15666,0.86,-4.6271
75.177,-0.5417,-0.59871,-1.4351,10.616,0.32399,0.029798,0.86,-4.7089
75.557,-0.54405,-0.62338,-1.44,10.621,0.3934,-0.17465,0.86,-4.7928
75.945,-0.5464,-0.6337,-1.445,10.644,0.38553,-0.1255,0.86,-4.7628
76.333,-0.54887,-0.64712,-1.4502,10.665,0.32857,-0.082649,0.86,-4.7334
76.722,-0.55146,-0.66319,-1.4554,10.67,0.41202,0.025136,0.86,-4.6577
77.108,-0.55425,-0.68639,-1.4608,10.698,0.33711,0.073712,0.86,-4.5469
77.495,-0.55724,-0.71271,-1.4664,10.705,0.41456,0.1726,0.86,-4.7308
77.881,-0.5605,-0.74493,-1.4722,10.734,0.37789,0.20736,0.86,-4.7691
78.267,-0.56403,-0.77894,-1.4783,10.752,0.40068,0.077993,0.86,-4.563
78.66,-0.56769,-0.80413,-1.4847,10.776,0.38986,0.069288,0.86,-4.7563
79.055,-0.57151,-0.82784,-1.4912,10.797,0.34841,0.13253,0.86,-4.7747
79.45,-0.57555,-0.8553,-1.4979,10.807,0.39212,0.00037504,0.86,-4.5509
79.852,-0.57967,-0.87375,-1.5048,10.828,0.36495,0.22434,0.86,-4.6861
80.249,-0.58409,-0.90659,-1.512,10.842,0.35633,-0.17082,0.86,-4.5647
80.66,-0.58841,-0.91234,-1.5192,10.854,0.3783,0.21725,0.86,-4.6663
81.062,-0.59308,-0.94368,-1.5267,10.871,0.38748,-0.1631,0.86,-4.7534
81.478,-0.59764,-0.9485,-1.5342,10.891,0.36424,-0.12377,0.86,-4.6034
81.896,-0.60224,-0.95581,-1.5419,10.904,0.36042,0.12848,0.86,-4.5494
82.308,-0.60707,-0.9798,-1.5496,10.916,0.33502,-0.18968,0.86,-4.5995
82.732,-0.6118,-0.98157,-1.5574,10.921,0.3579,0.21008,0.86,-4.5631
83.146,-0.61685,-1.01,-1.5654,10.932,0.34429,0.15035,0.86,-4.7427
83.565,-0.62203,-1.0333,-1.5736,10.939,0.36073,0.11803,0.86,-4.5464
83.987,-0.62734,-1.0543,-1.5819,10.951,0.34337,0.1897,0.86,-4.6959
84.41,-0.63284,-1.0792,-1.5905,10.958,0.39817,0.22945,0.86,-4.6422
84.834,-0.63853,-1.1062,-1.5992,10.98,0.33544,0.20256,0.86,-4.7437
85.262,-0.64437,-1.1304,-1.6082,10.984,0.36102,-0.22361,0.86,-4.7141
85.707,-0.65,-1.1252,-1.6172,10.996,0.41029,0.10629,0.86,-4.6181
86.144,-0.65584,-1.142,-1.6262,11.021,0.35818,0.21546,0.86,-4.7387
86.58,-0.66186,-1.1653,-1.6355,11.031,0.32284,0.062706,0.86,-4.7017
87.024,-0.66789,-1.1776,-1.6449,11.032,0.34244,0.013141,0.86,-4.6016
87.473,-0.67394,-1.1861,-1.6543,11.038,0.36786,0.2052,0.86,-4.7314
87.919,-0.68018,-1.2066,-1.6639,11.051,0.34893,0.196,0.86,-4.6364
88.367,-0.68652,-1.2261,-1.6736,11.059,0.31476,0.16698,0.86,-4.5553
88.82,-0.69296,-1.243,-1.6835,11.057,0.39847,0.034478,0.86,-4.7671
89.281,-0.69937,-1.2497,-1.6935,11.078,0.32624,0.11971,0.86,-4.7916
89.742,-0.70587,-1.2616,-1.7035,11.079,0.36488,-0.063017,0.86,-4.6451
90.211,-0.71226,-1.2606,-1.7136,11.091,0.38741,0.14412,0.86,-4.7077
90.678,-0.71878,-1.2729,-1.7237,11.109,0.38213,0.0821,0.86,-4.7938
91.149,-0.7253,-1.2801,-1.7339,11.125,0.40992,-0.19333,0.86,-4.732
91.633,-0.7316,-1.2681,-1.7441,11.149,0.34312,-0.039024,0.86,-4.6831
92.114,-0.7379,-1.2661,-1.7543,11.154,0.39006,-0.11224,0.86,-4.714
92.601,-0.74407,-1.2584,-1.7644,11.173,0.40456,-0.055862,0.86,-4.5962
93.09,-0.75019,-1.2543,-1.7744,11.195,0.36856,-0.18851,0.86,-4.6728
93.585,-0.75613,-1.2403,-1.7844,11.206,0.3273,-0.12686,0.86,-4.549
94.082,-0.76197,-1.2303,-1.7943,11.207,0.41354,0.18166,0.86,-4.5697
94.572,-0.76796,-1.2406,-1.8042,11.231,0.38475,0.042331,0.86,-4.7624
95.069,-0.77386,-1.2404,-1.8141,11.247,0.38572,-0.13663,0.86,-4.7744
95.575,-0.77958,-1.2274,-1.824,11.263,0.32058,0.23,0.86,-4.6069
96.072,-0.78546,-1.2391,-1.8338,11.262,0.35133,0.083894,0.86,-4.6765
96.577,-0.79127,-1.2401,-1.8437,11.268,0.31847,0.19295,0.86,-4.663
97.081,-0.79715,-1.248,-1.8537,11.266,0.3576,-0.21704,0.86,-4.6608
97.601,-0.8027,-1.2275,-1.8636,11.274,0.32615,-0.22128,0.86,-4.6958
98.125,-0.80805,-1.2061,-1.8733,11.274,0.31685,0.20429,0.86,-4.7347
98.638,-0.81356,-1.2131,-1.883,11.271,0.35085,-0.18603,0.86,-4.7259
99.166,-0.81876,-1.193,-1.8926,11.277,0.37365,-0.012803,0.86,-4.7646
99.691,-0.82391,-1.1842,-1.9021,11.29,0.35122,-0.0067891,0.86,-4.7614
100.22,-0.82896,-1.1753,-1.9116,11.296,0.33856,0.2249,0.86,-4.5796
100.74,-0.8341,-1.1819,-1.921,11.299,0.36556,-0.0022617,0.86,-4.7319
101.27,-0.83907,-1.1724,-1.9304,11.31,0.4026,-0.17884,0.86,-4.7189
101.82,-0.84379,-1.1505,-1.9397,11.33,0.3675,0.13662,0.86,-4.6764
102.35,-0.84856,-1.1496,-1.9489,11.34,0.34069,-0.15799,0.86,-4.6619
102.9,-0.85306,-1.1283,-1.958,11.344,0.3477,0.062148,0.86,-4.7504
103.44,-0.85753,-1.1214,-1.967,11.349,0.40635,-0.21479,0.86,-4.7339
103.99,-0.8617,-1.0954,-1.9759,11.37,0.36488,-0.16236,0.86,-4.6096
104.55,-0.86567,-1.0729,-1.9846,11.379,0.35124,-0.066016,0.86,-4.7684
