#for_spe,AofA,pit_rate,pitch,throt,com_thr,diff_ele,sym_ele,sym_flap
-0.04937,-0.0011882,-0.079936,-0.00032004,0.10003,0.47196,0.047204,1.0491,-5.3934
-0.11005,-0.0032976,-0.1808,-0.0013634,0.22871,0.37736,0.070083,0.79487,-3.8657
-0.15541,-0.0058531,-0.25923,-0.0031239,0.33042,0.32496,-0.046674,0.82991,-4.8068
-0.19792,-0.0089571,-0.33083,-0.0054845,0.41693,0.29269,-0.10832,0.83757,-5.2448
-0.23751,-0.012561,-0.39751,-0.0083983,0.49391,0.25493,-0.095797,0.73148,-4.5881
-0.26971,-0.016529,-0.45469,-0.011808,0.55991,0.44019,0.002527,1.0349,-5.6033
-0.32049,-0.021422,-0.54739,-0.015816,0.67622,0.37299,-0.0098567,0.89319,-4.9136
-0.36045,-0.026804,-0.62501,-0.020507,0.77316,0.22477,-0.056074,0.60637,-3.6533
-0.38019,-0.032324,-0.67133,-0.025692,0.82866,0.43467,0.047639,0.96054,-4.9096
-0.42109,-0.038748,-0.75822,-0.031411,0.94131,0.42497,-0.0032554,1.0068,-5.4882
-0.46031,-0.045833,-0.84425,-0.037822,1.0504,0.33328,-0.026615,0.82229,-4.6364
-0.48519,-0.053272,-0.91014,-0.04484,1.1335,0.39914,0.0088718,0.92941,-4.9899
-0.5142,-0.061357,-0.98782,-0.052433,1.2339,0.35487,0.0070475,0.82748,-4.4481
-0.53394,-0.069855,-1.0547,-0.060604,1.3215,0.52518,0.10479,1.0964,-5.2798
-0.56855,-0.079277,-1.1534,-0.069437,1.455,0.23784,-0.059882,0.64236,-3.8732
-0.56822,-0.088644,-1.1951,-0.078832,1.5087,0.46442,0.052059,1.0247,-5.2296
-0.58955,-0.098899,-1.2803,-0.088734,1.6241,0.29764,0.0095686,0.68907,-3.6803
-0.58612,-0.10926,-1.3295,-0.099174,1.6928,0.28291,-0.063777,0.75396,-4.5043
-0.58022,-0.11996,-1.3775,-0.11,1.7569,0.38464,0.0327,0.86283,-4.4751
-0.57927,-0.1312,-1.4421,-0.12128,1.8484,0.27399,-0.009547,0.65924,-3.6412
-0.56092,-0.14255,-1.483,-0.13298,1.9089,0.2506,-0.059819,0.67239,-4.0359
-0.53747,-0.15413,-1.5197,-0.145,1.9624,0.48075,0.062903,1.0485,-5.2891
-0.53481,-0.16654,-1.5999,-0.15747,2.0787,0.44512,0.016527,1.0275,-5.4731
-0.52454,-0.17942,-1.6729,-0.17057,2.1842,0.43915,0.054617,0.96163,-4.8707
-0.50645,-0.19274,-1.7412,-0.18422,2.2873,0.39272,0.050374,0.85788,-4.3346
-0.47698,-0.20636,-1.7979,-0.19838,2.3768,0.44013,0.065155,0.94964,-4.7378
-0.44785,-0.22047,-1.8627,-0.21303,2.4786,0.33455,0.060132,0.70741,-3.4547
-0.39907,-0.23466,-1.9028,-0.22809,2.5506,0.22908,-0.067733,0.63237,-3.8695
-0.33673,-0.24886,-1.924,-0.2434,2.5932,0.37879,0.027258,0.85643,-4.4753
-0.2847,-0.26352,-1.9722,-0.25898,2.6764,0.32135,-0.079652,0.86621,-5.2159
-0.22434,-0.27838,-2.011,-0.27492,2.7433,0.51945,0.077755,1.1196,-5.5797
-0.17743,-0.29393,-2.0844,-0.2913,2.8639,0.40982,0.0069917,0.95717,-5.1527
-0.11285,-0.30967,-2.1351,-0.30818,2.9535,0.44113,-0.0095157,1.0534,-5.7816
-0.047117,-0.32583,-2.1916,-0.32549,3.051,0.34725,-0.010381,0.83319,-4.5912
0.037668,-0.34201,-2.2257,-0.34316,3.122,0.28175,-0.070444,0.76029,-4.5815
0.13468,-0.3582,-2.2463,-0.36105,3.1744,0.48851,0.081081,1.0421,-5.1374
0.21725,-0.37497,-2.3038,-0.37925,3.2831,0.37865,-0.048183,0.95861,-5.5153
0.31511,-0.39185,-2.341,-0.39783,3.3608,0.30545,-0.0089225,0.7326,-4.0356
0.43139,-0.40863,-2.3585,-0.41663,3.4179,0.30481,-0.061943,0.80313,-4.7595
0.55165,-0.42549,-2.3766,-0.43557,3.4742,0.33529,0.051061,0.72149,-3.5895
0.67977,-0.44236,-2.3944,-0.45466,3.5385,0.36196,0.053003,0.78175,-3.9042
0.81094,-0.45934,-2.4163,-0.4739,3.6097,0.2901,-0.037122,0.73472,-4.2284
0.95413,-0.47624,-2.4246,-0.49326,3.6605,0.31434,0.01562,0.72023,-3.8106
1.1031,-0.49312,-2.4342,-0.5127,3.7176,0.50379,0.059255,1.1078,-5.6346
1.2352,-0.51053,-2.4815,-0.53237,3.8261,0.39307,-0.010552,0.94149,-5.1804
1.3859,-0.52791,-2.5058,-0.55232,3.9035,0.39051,0.064113,0.834,-4.1166
1.5474,-0.54528,-2.5243,-0.57244,3.9795,0.32475,-0.051101,0.83544,-4.8652
1.7192,-0.56259,-2.5318,-0.59266,4.0369,0.24511,-0.046094,0.64078,-3.776
1.9088,-0.57957,-2.5198,-0.61287,4.072,0.34135,0.014064,0.78605,-4.178
2.0949,-0.5966,-2.5245,-0.63305,4.1332,0.3743,0.020213,0.85541,-4.5151
2.2835,-0.61365,-2.5345,-0.65329,4.2029,0.35485,0.036328,0.78764,-4.0435
2.4824,-0.63059,-2.5377,-0.67358,4.2668,0.35586,-0.0060032,0.84754,-4.6409
2.6859,-0.64748,-2.5413,-0.69389,4.3304,0.32402,0.01544,0.7433,-3.937
2.9015,-0.66417,-2.5353,-0.7142,4.3848,0.32555,0.026812,0.73145,-3.7995
3.1241,-0.68069,-2.5274,-0.73445,4.4392,0.41426,-0.021269,1.006,-5.5998
3.339,-0.69738,-2.5396,-0.75472,4.5175,0.29512,-0.10036,0.83247,-5.1659
3.573,-0.71374,-2.5274,-0.77499,4.5624,0.32197,-0.028732,0.79849,-4.5207
3.8134,-0.72992,-2.5163,-0.79517,4.6144,0.30698,0.00047562,0.72345,-3.9254
4.0638,-0.74582,-2.4991,-0.81523,4.6619,0.4044,0.059098,0.87357,-4.3637
4.3103,-0.76174,-2.499,-0.83522,4.7357,0.44338,0.0054488,1.0384,-5.6038
4.5555,-0.77773,-2.5083,-0.85525,4.8196,0.33842,0.061157,0.71515,-3.4902
4.8243,-0.79329,-2.4905,-0.87525,4.874,0.3392,0.0020924,0.79725,-4.3158
5.0966,-0.80867,-2.4739,-0.89511,4.9282,0.32886,0.0063702,0.76703,-4.1242
5.3768,-0.82378,-2.4535,-0.91482,4.9792,0.29764,-0.06876,0.79549,-4.7618
5.6638,-0.8386,-2.4282,-0.93435,5.0212,0.42872,0.074205,0.91042,-4.4667
5.9462,-0.85341,-2.4238,-0.95376,5.0988,0.32222,-0.016426,0.78235,-4.354
6.2449,-0.86783,-2.3986,-0.97305,5.1466,0.33187,-0.034709,0.82995,-4.73
6.5475,-0.88201,-2.3751,-0.99214,5.1966,0.40523,-0.046801,1.0194,-5.8366
6.8456,-0.89616,-2.3669,-1.0111,5.2664,0.2917,-0.020327,0.71568,-4.017
7.1664,-0.90975,-2.3312,-1.0299,5.3044,0.27677,-0.068856,0.74638,-4.4958
7.4927,-0.92297,-2.2932,-1.0484,5.3381,0.52778,0.10257,1.1055,-5.3438
7.7989,-0.93645,-2.3014,-1.0668,5.4403,0.23719,-0.052506,0.6308,-3.763
8.1431,-0.94912,-2.2514,-1.085,5.4621,0.20784,-0.068082,0.58275,-3.6023
8.4958,-0.96123,-2.1947,-1.1028,5.4756,0.24815,-0.060423,0.66741,-4.0127
8.8487,-0.97294,-2.1455,-1.1201,5.5,0.36787,-0.079559,0.97581,-5.8105
9.1895,-0.98459,-2.1225,-1.1372,5.5571,0.38766,-0.047858,0.97942,-5.6262
9.5345,-0.99602,-2.1013,-1.1541,5.6192,0.48204,0.045101,1.0757,-5.5515
9.8764,-1.0074,-2.0956,-1.1709,5.7067,0.41975,0.044716,0.92934,-4.759
10.232,-1.0185,-2.0751,-1.1876,5.7763,0.43961,0.077518,0.93161,-4.5604
10.592,-1.0294,-2.0564,-1.2041,5.8509,0.35453,-0.021758,0.86581,-4.8415
10.963,-1.0398,-2.0226,-1.2204,5.9016,0.47688,0.086136,1.0078,-4.9187
11.329,-1.0503,-2.0098,-1.2366,5.9854,0.39593,0.042228,0.87653,-4.4882
11.708,-1.0603,-1.9803,-1.2525,6.0463,0.29766,-0.065404,0.79097,-4.7157
12.1,-1.0698,-1.9332,-1.2682,6.0798,0.33923,0.0038543,0.79491,-4.2918
12.494,-1.079,-1.8913,-1.2835,6.1244,0.51849,0.10635,1.0785,-5.1726
12.873,-1.0882,-1.8834,-1.2986,6.2179,0.31291,0.0051317,0.7311,-3.9371
13.28,-1.0968,-1.8341,-1.3134,6.2542,0.37051,-0.005009,0.88075,-4.8149
13.683,-1.1051,-1.7972,-1.328,6.306,0.26825,-0.070669,0.72875,-4.4117
14.101,-1.1128,-1.7403,-1.3421,6.3293,0.31507,-0.058821,0.82309,-4.8478
14.517,-1.1202,-1.6925,-1.3558,6.3653,0.39064,0.07314,0.82204,-3.9936
14.933,-1.1272,-1.6548,-1.3692,6.4218,0.26099,-0.031391,0.65825,-3.7763
15.365,-1.1336,-1.5929,-1.3822,6.4422,0.34966,0.049223,0.75787,-3.7989
15.793,-1.1396,-1.5464,-1.3948,6.4868,0.46847,0.017621,1.0811,-5.7571
16.206,-1.1457,-1.527,-1.4071,6.5636,0.42136,-0.034298,1.0405,-5.8706
16.627,-1.1515,-1.499,-1.4192,6.6269,0.31229,-0.0071237,0.7463,-4.0984
17.068,-1.1566,-1.4455,-1.431,6.6598,0.41223,-0.00011582,0.9725,-5.2817
17.498,-1.1616,-1.4133,-1.4424,6.7198,0.26555,-0.074793,0.72799,-4.4341
17.948,-1.1659,-1.352,-1.4535,6.7391,0.33032,0.013789,0.76041,-4.0405
18.396,-1.1699,-1.3007,-1.4641,6.7761,0.47306,0.023567,1.0838,-5.7337
18.828,-1.1738,-1.28,-1.4744,6.8518,0.30132,-0.056384,0.78735,-4.6381
19.282,-1.1771,-1.2251,-1.4844,6.8799,0.42684,0.020061,0.97954,-5.1902
19.726,-1.1802,-1.1941,-1.4941,6.9422,0.38413,-0.048108,0.97144,-5.5845
20.174,-1.1831,-1.1567,-1.5035,6.9923,0.3155,-0.077231,0.84913,-5.1076
20.633,-1.1854,-1.1054,-1.5125,7.0231,0.37566,-0.05291,0.95798,-5.5423
21.087,-1.1875,-1.0662,-1.5212,7.0702,0.36007,0.0042585,0.84353,-4.5532
21.548,-1.1891,-1.0209,-1.5296,7.1127,0.31839,-0.040651,0.80625,-4.6395
22.015,-1.1903,-0.96861,-1.5375,7.1433,0.56573,0.11283,1.1811,-5.6882
22.457,-1.1917,-0.96371,-1.5453,7.2416,0.49856,0.10722,1.0303,-4.9053
22.911,-1.1929,-0.94422,-1.5529,7.3207,0.42534,0.0065892,0.99431,-5.357
23.371,-1.1937,-0.91318,-1.5603,7.3791,0.30546,-0.023899,0.75299,-4.2426
23.848,-1.194,-0.8573,-1.5674,7.4041,0.47845,0.049715,1.061,-5.4418
24.307,-1.1943,-0.83624,-1.5742,7.4763,0.23851,-0.04438,0.62289,-3.6678
24.795,-1.1937,-0.76689,-1.5806,7.4822,0.27678,-0.074632,0.75426,-4.5757
25.277,-1.1928,-0.70766,-1.5865,7.4985,0.41704,0.043676,0.92434,-4.7386
25.748,-1.1917,-0.6742,-1.592,7.5532,0.42174,-0.012983,1.0124,-5.5812
26.216,-1.1905,-0.64458,-1.5973,7.6087,0.34477,0.046638,0.74986,-3.772
26.698,-1.1887,-0.59565,-1.6023,7.6426,0.44788,0.092223,0.93114,-4.4633
27.17,-1.1868,-0.56767,-1.6069,7.7046,0.33549,-0.068521,0.88445,-5.2434
27.65,-1.1846,-0.52262,-1.6113,7.7353,0.37808,-0.037858,0.94323,-5.3654
28.126,-1.1821,-0.48595,-1.6153,7.7774,0.34025,-0.0075532,0.81283,-4.4624
28.609,-1.1791,-0.44003,-1.619,7.8087,0.33727,-0.036501,0.84512,-4.8239
29.092,-1.1759,-0.39526,-1.6223,7.839,0.36358,0.049007,0.791,-3.9802
29.576,-1.1723,-0.35292,-1.6253,7.8763,0.30011,-0.076847,0.81229,-4.9051
30.062,-1.1683,-0.3029,-1.628,7.8959,0.47471,0.039082,1.0666,-5.5406
30.53,-1.1645,-0.28655,-1.6303,7.9632,0.30612,-0.086235,0.83922,-5.1117
31.016,-1.1601,-0.23936,-1.6324,7.9838,0.34857,0.051173,0.75266,-3.7581
31.502,-1.1553,-0.19592,-1.6342,8.0158,0.45737,0.024231,1.0459,-5.5236
31.971,-1.1506,-0.17822,-1.6357,8.0774,0.30108,-0.0058965,0.71819,-3.9378
32.461,-1.1454,-0.12816,-1.6369,8.0956,0.41229,0.080246,0.86344,-4.1727
32.939,-1.14,-0.099347,-1.6378,8.1442,0.35339,0.03444,0.78676,-4.0508
33.422,-1.1343,-0.060353,-1.6384,8.1763,0.39194,0.026369,0.88866,-4.6561
33.899,-1.1285,-0.03092,-1.6388,8.2187,0.51479,0.077892,1.1084,-5.5181
34.362,-1.1229,-0.026807,-1.639,8.2944,0.28,-0.012325,0.6772,-3.7566
34.851,-1.1165,0.024119,-1.639,8.3051,0.35288,-0.023969,0.86491,-4.8508
35.329,-1.1101,0.05768,-1.6387,8.3358,0.31868,0.0079433,0.74088,-3.9721
35.813,-1.1033,0.099386,-1.6381,8.3568,0.2245,-0.059513,0.61041,-3.6973
36.304,-1.096,0.15782,-1.6371,8.3518,0.47224,0.04775,1.049,-5.3894
36.767,-1.089,0.16579,-1.6358,8.4148,0.29162,-0.056696,0.76488,-4.5181
37.247,-1.0814,0.20791,-1.6343,8.4277,0.30074,-0.088452,0.82955,-5.0734
37.724,-1.0737,0.24564,-1.6324,8.4431,0.36369,-0.0055203,0.86536,-4.7346
38.194,-1.0658,0.27238,-1.6304,8.4756,0.35806,0.054107,0.77106,-3.8391
38.667,-1.0577,0.30213,-1.6281,8.5063,0.38274,-0.06191,0.9869,-5.7572
39.13,-1.0496,0.32029,-1.6256,8.5435,0.45354,0.087339,0.95111,-4.6031
39.588,-1.0415,0.32877,-1.623,8.5999,0.31873,0.033561,0.70621,-3.6191
40.061,-1.033,0.36353,-1.6202,8.6188,0.45322,0.02117,1.0403,-5.5128
40.514,-1.0248,0.36724,-1.6173,8.6744,0.38955,-0.0036212,0.92377,-5.0396
40.972,-1.0163,0.38294,-1.6143,8.7122,0.37772,0.07099,0.79449,-3.8578
41.434,-1.0077,0.40369,-1.6111,8.7464,0.37656,0.01127,0.8729,-4.6676
41.892,-0.99909,0.42105,-1.6078,8.78,0.321,-0.076423,0.861,-5.1669
42.351,-0.99028,0.44568,-1.6044,8.7981,0.29148,-0.089032,0.8085,-4.9628
42.812,-0.98125,0.47521,-1.6007,8.808,0.44613,0.03874,0.99967,-5.1793
43.256,-0.97241,0.47558,-1.5969,8.8602,0.34777,-0.028224,0.85864,-4.8441
43.709,-0.96339,0.4936,-1.593,8.885,0.36683,0.059096,0.78498,-3.8826
44.161,-0.95425,0.5104,-1.589,8.9148,0.29509,-0.073117,0.79538,-4.7893
44.615,-0.94495,0.53596,-1.5848,8.9248,0.21423,-0.059226,0.58578,-3.5618
45.078,-0.93523,0.57883,-1.5803,8.9124,0.44655,0.03278,1.0088,-5.2671
45.512,-0.9259,0.57375,-1.5757,8.9639,0.33315,-0.10176,0.92409,-5.6723
45.953,-0.91644,0.58655,-1.5711,8.9839,0.29357,-0.073361,0.79214,-4.7733
46.398,-0.90678,0.6083,-1.5663,8.9929,0.34386,0.042118,0.75385,-3.8227
46.84,-0.89707,0.62318,-1.5614,9.0155,0.38921,-0.0341,0.96439,-5.4561
47.27,-0.88753,0.62363,-1.5564,9.0505,0.28452,-0.061287,0.75438,-4.4905
47.711,-0.87773,0.64485,-1.5513,9.0564,0.28483,-0.072773,0.77072,-4.6531
48.149,-0.86785,0.6644,-1.5461,9.0624,0.3679,-0.066923,0.95871,-5.6363
48.573,-0.85814,0.66493,-1.5408,9.0911,0.4248,0.046055,0.93942,-4.8051
48.993,-0.84857,0.65711,-1.5355,9.1352,0.30292,-0.063055,0.80019,-4.7507
49.423,-0.83883,0.67015,-1.5302,9.1455,0.30191,-0.013364,0.73028,-4.0515
49.852,-0.82901,0.68463,-1.5248,9.1555,0.35144,0.058533,0.74944,-3.6932
50.276,-0.81922,0.69045,-1.5193,9.179,0.27402,-0.072782,0.74524,-4.5149
50.702,-0.80934,0.7063,-1.5137,9.181,0.50979,0.085538,1.0863,-5.3486
51.101,-0.8,0.67655,-1.5081,9.2477,0.3842,-0.05554,0.98171,-5.688
51.508,-0.79069,0.66716,-1.5028,9.2794,0.27349,-0.10128,0.78272,-4.9016
51.926,-0.78121,0.67908,-1.4974,9.2805,0.29389,-0.023479,0.72511,-4.0885
52.343,-0.77168,0.68905,-1.4919,9.2872,0.37665,0.069384,0.79414,-3.8662
52.751,-0.76232,0.68406,-1.4864,9.3165,0.27487,-0.082295,0.76017,-4.6571
53.163,-0.75288,0.69362,-1.4809,9.3177,0.40672,-0.024703,0.99293,-5.5507
53.557,-0.74379,0.67588,-1.4754,9.355,0.35655,-0.055013,0.91575,-5.3265
53.955,-0.73478,0.66694,-1.47,9.3783,0.32757,0.019845,0.74568,-3.9216
54.358,-0.72572,0.66688,-1.4647,9.3935,0.4173,0.083089,0.87141,-4.1977
54.75,-0.71696,0.64909,-1.4594,9.4331,0.39396,-0.053413,1.0018,-5.7837
55.137,-0.70845,0.62945,-1.4543,9.466,0.2878,-0.018406,0.70385,-3.9404
55.538,-0.69978,0.63391,-1.4493,9.4695,0.50873,0.063991,1.113,-5.6325
55.911,-0.69176,0.59276,-1.4444,9.5336,0.31783,0.020864,0.72133,-3.7829
56.306,-0.68354,0.59089,-1.4396,9.5449,0.39672,0.043989,0.87599,-4.474
56.69,-0.67563,0.57196,-1.435,9.5777,0.4405,0.063152,0.95323,-4.7702
57.066,-0.66804,0.54359,-1.4305,9.6222,0.49849,0.046554,1.1126,-5.7422
57.433,-0.66093,0.50112,-1.4263,9.6823,0.34332,0.064392,0.72232,-3.5083
57.82,-0.65367,0.49295,-1.4224,9.6993,0.20655,-0.074861,0.58891,-3.6793
58.218,-0.64623,0.50779,-1.4184,9.6787,0.29269,-0.020139,0.71775,-4.0271
58.604,-0.63895,0.5054,-1.4143,9.6819,0.37187,0.073901,0.77674,-3.7427
58.983,-0.63189,0.48918,-1.4103,9.7068,0.32691,-0.11894,0.9327,-5.8296
59.357,-0.62506,0.47347,-1.4065,9.7191,0.35588,-0.099087,0.97406,-5.9265
59.727,-0.61847,0.4517,-1.4028,9.7393,0.31426,0.034019,0.69504,-3.5555
60.107,-0.61183,0.44449,-1.3992,9.7479,0.39725,0.074417,0.83591,-4.0607
60.477,-0.60551,0.42029,-1.3957,9.7792,0.49043,0.096504,1.0257,-4.9491
60.833,-0.59971,0.37613,-1.3925,9.8358,0.38943,-0.033243,0.96374,-5.4471
61.196,-0.5941,0.34786,-1.3896,9.8643,0.27873,-0.045855,0.71977,-4.2034
61.573,-0.5884,0.34286,-1.3869,9.8622,0.35694,-0.054525,0.91602,-5.3248
61.937,-0.58304,0.31978,-1.3842,9.8815,0.35001,0.022772,0.79463,-4.1686
62.306,-0.5778,0.30127,-1.3817,9.8988,0.25523,-0.056725,0.6791,-4.0524
62.682,-0.57251,0.29951,-1.3793,9.89,0.39933,-0.038997,0.99491,-5.6533
63.038,-0.56772,0.26644,-1.3771,9.9207,0.37268,0.023298,0.84739,-4.4517
63.4,-0.56308,0.24169,-1.375,9.9439,0.30715,-0.046259,0.78735,-4.573
63.767,-0.55851,0.22781,-1.3732,9.9489,0.35647,-0.086453,0.95828,-5.7596
64.125,-0.55429,0.2009,-1.3715,9.9675,0.30903,-0.10148,0.86681,-5.3595
64.487,-0.55017,0.18342,-1.3699,9.9728,0.39217,0.030576,0.8835,-4.601
64.845,-0.54635,0.15334,-1.3686,10.001,0.32165,-0.013693,0.7773,-4.309
65.209,-0.5426,0.13647,-1.3674,10.009,0.33462,-0.070909,0.88563,-5.2652
65.568,-0.53912,0.11387,-1.3664,10.022,0.2426,-0.089539,0.69389,-4.3437
65.938,-0.53555,0.11036,-1.3655,10.008,0.2579,-0.055142,0.68325,-4.0648
66.307,-0.53205,0.10471,-1.3647,9.9993,0.27148,-0.023066,0.6717,-3.7958
66.676,-0.52863,0.097206,-1.3638,9.9941,0.36593,-0.0733,0.96274,-5.6992
67.028,-0.52565,0.066415,-1.3632,10.015,0.26822,-0.06113,0.71571,-4.2796
67.395,-0.52261,0.057437,-1.3627,10.009,0.24497,-0.082037,0.68929,-4.2705
67.763,-0.5196,0.052346,-1.3623,9.9961,0.38817,0.082374,0.80366,-3.8344
68.119,-0.51694,0.02301,-1.362,10.023,0.49652,0.06192,1.087,-5.5047
68.459,-0.51491,-0.031141,-1.362,10.079,0.44936,0.013734,1.0413,-5.5661
68.804,-0.51322,-0.077089,-1.3624,10.122,0.53064,0.085557,1.1354,-5.6153
69.142,-0.51208,-0.13758,-1.3633,10.187,0.34061,-0.026213,0.83903,-4.7247
69.501,-0.51093,-0.16129,-1.3645,10.199,0.47016,0.045689,1.0469,-5.3912
69.846,-0.51032,-0.21017,-1.366,10.247,0.27121,-0.10132,0.77738,-4.8729
70.211,-0.5096,-0.22191,-1.3677,10.24,0.3787,0.0013943,0.89136,-4.8313
70.567,-0.50922,-0.2526,-1.3696,10.262,0.31138,0.0050782,0.72756,-3.9182
70.934,-0.50886,-0.26826,-1.3717,10.266,0.54183,0.093669,1.1508,-5.6466
71.273,-0.50929,-0.33041,-1.3741,10.333,0.33402,-0.10661,0.93272,-5.7504
71.633,-0.50973,-0.35572,-1.3768,10.342,0.34155,-0.038428,0.85785,-4.9054
71.996,-0.51033,-0.37945,-1.3797,10.353,0.43424,0.087179,0.90582,-4.3582
72.353,-0.51127,-0.41765,-1.3829,10.39,0.28992,-0.040902,0.73942,-4.2782
72.725,-0.51218,-0.42974,-1.3863,10.387,0.39118,-0.0062024,0.93112,-5.0961
73.085,-0.51346,-0.46231,-1.3899,10.411,0.44087,-0.0023563,1.0431,-5.6795
73.441,-0.51516,-0.50533,-1.3938,10.449,0.40753,0.086445,0.84381,-4.0262
73.807,-0.51697,-0.53666,-1.3979,10.478,0.33315,-0.055156,0.86076,-5.0288
74.177,-0.51893,-0.55776,-1.4023,10.486,0.55285,0.11802,1.1437,-5.4514
74.527,-0.52158,-0.61891,-1.407,10.554,0.47522,0.062608,1.0359,-5.2223
74.888,-0.52449,-0.665,-1.4122,10.6,0.25028,-0.060791,0.67294,-4.0451
75.274,-0.52714,-0.66685,-1.4175,10.584,0.43814,0.064432,0.94591,-4.7222
75.643,-0.53027,-0.70395,-1.423,10.62,0.23638,-0.054624,0.63179,-3.782
76.035,-0.53314,-0.70172,-1.4286,10.6,0.36349,-0.066891,0.94826,-5.5794
76.411,-0.5364,-0.72763,-1.4343,10.616,0.4718,0.098769,0.97866,-4.6793
76.783,-0.54002,-0.76937,-1.4403,10.66,0.34465,0.020655,0.78488,-4.1292
77.17,-0.54361,-0.7862,-1.4465,10.67,0.28015,-0.074354,0.76183,-4.615
77.563,-0.5472,-0.79274,-1.4528,10.662,0.51351,0.10171,1.073,-5.1728
77.935,-0.55139,-0.84211,-1.4594,10.718,0.42203,0.00053938,0.99473,-5.3982
78.317,-0.55575,-0.87534,-1.4662,10.748,0.3514,-0.03026,0.86998,-4.9188
78.709,-0.56015,-0.8939,-1.4733,10.759,0.40235,0.085625,0.83271,-3.9712
79.103,-0.56471,-0.91786,-1.4806,10.784,0.25562,-0.091105,0.72673,-4.5321
79.51,-0.56913,-0.91708,-1.4879,10.768,0.26529,-0.080785,0.73552,-4.5135
79.918,-0.57353,-0.9175,-1.4952,10.755,0.36852,0.066922,0.77831,-3.7961
80.322,-0.5781,-0.93344,-1.5027,10.77,0.2561,-0.091836,0.72886,-4.5484
80.736,-0.58255,-0.93138,-1.5101,10.755,0.24445,-0.070833,0.67285,-4.1092
81.154,-0.5869,-0.92537,-1.5175,10.736,0.45377,0.06189,0.98624,-4.9575
81.553,-0.59172,-0.95885,-1.5251,10.775,0.29662,-0.076292,0.80332,-4.8528
81.969,-0.59641,-0.96349,-1.5328,10.771,0.28528,-0.057281,0.75074,-4.445
82.39,-0.60104,-0.96428,-1.5405,10.763,0.26568,-0.034443,0.67348,-3.8786
82.817,-0.60556,-0.95928,-1.5482,10.75,0.23819,-0.044558,0.62237,-3.6661
83.249,-0.60993,-0.94828,-1.5558,10.73,0.35101,-0.0071004,0.83758,-4.5939
83.67,-0.61451,-0.95993,-1.5634,10.741,0.45381,0.077948,0.96452,-4.7363
84.084,-0.6194,-0.98976,-1.5712,10.78,0.41786,0.058502,0.90614,-4.5444
84.504,-0.6244,-1.012,-1.5792,10.808,0.48945,0.061296,1.0712,-5.4227
84.917,-0.62977,-1.0491,-1.5875,10.856,0.33476,-0.0216,0.81896,-4.586
85.351,-0.63498,-1.0554,-1.5959,10.862,0.49615,0.096008,1.0399,-5.0293
85.77,-0.6406,-1.0912,-1.6045,10.911,0.40159,-0.023922,0.97976,-5.4742
86.2,-0.64629,-1.111,-1.6133,10.935,0.34683,-0.093169,0.94468,-5.729
86.636,-0.65199,-1.1213,-1.6222,10.943,0.41242,0.049092,0.9061,-4.6046
87.074,-0.65779,-1.1388,-1.6313,10.969,0.45034,0.045404,1.0005,-5.1412
87.509,-0.66383,-1.1642,-1.6405,11.005,0.31655,-0.021731,0.77618,-4.3546
87.962,-0.66965,-1.1626,-1.6498,11.004,0.30235,-0.10001,0.84906,-5.2537
88.416,-0.67546,-1.1608,-1.6591,10.999,0.36642,-0.034595,0.91129,-5.171
88.867,-0.68136,-1.1695,-1.6684,11.012,0.34104,-0.029479,0.84448,-4.7753
89.324,-0.6872,-1.1718,-1.6778,11.018,0.36185,0.030892,0.81154,-4.2082
89.785,-0.69303,-1.1754,-1.6872,11.029,0.29129,-0.0050293,0.69392,-3.8005
90.257,-0.69865,-1.1645,-1.6965,11.021,0.48435,0.029076,1.1029,-5.8023
90.707,-0.70474,-1.1938,-1.706,11.066,0.3618,-0.016309,0.87556,-4.8594
91.174,-0.71067,-1.1976,-1.7155,11.077,0.33365,0.013553,0.76858,-4.0864
91.649,-0.71647,-1.1933,-1.7251,11.081,0.44366,0.068999,0.95272,-4.7298
92.116,-0.7225,-1.21,-1.7347,11.114,0.31171,-0.090101,0.85768,-5.2368
92.595,-0.72835,-1.2043,-1.7444,11.111,0.28437,-0.090967,0.79437,-4.8985
93.081,-0.73403,-1.1921,-1.7539,11.101,0.51805,0.089157,1.1008,-5.4044
93.547,-0.74015,-1.2224,-1.7636,11.154,0.28768,-0.035678,0.72704,-4.1774
94.041,-0.74585,-1.2072,-1.7733,11.144,0.31841,0.022854,0.71999,-3.7628
94.537,-0.75143,-1.1955,-1.7829,11.143,0.44102,0.069772,0.94545,-4.6854
95.021,-0.75724,-1.2081,-1.7925,11.175,0.25278,-0.022211,0.62642,-3.5444
95.53,-0.76258,-1.1829,-1.8021,11.155,0.32053,0.024498,0.72275,-3.7672
96.034,-0.76787,-1.17,-1.8115,11.154,0.36851,0.052391,0.79804,-3.9967
96.535,-0.77314,-1.166,-1.8209,11.167,0.31942,-0.025153,0.78762,-4.4387
97.043,-0.77827,-1.1541,-1.8301,11.165,0.44833,0.072379,0.95916,-4.7431
97.54,-0.7836,-1.1657,-1.8394,11.199,0.38815,-0.065184,1.0041,-5.8718
98.041,-0.78892,-1.1697,-1.8488,11.217,0.31643,0.00075516,0.74536,-4.0426
98.559,-0.79394,-1.1544,-1.8581,11.214,0.44326,0.026268,1.0098,-5.3147
99.063,-0.79919,-1.1653,-1.8673,11.246,0.36937,-0.041024,0.92699,-5.2976
